Step	t	Current temperature	KineticEnergy	Potential Energy	Internal Energy	Pressure	Density	RgH	RgP	RgAll	Bond length Average
2830000	283.000000	0.104049	8.584026	-149.106728	-140.522702	0.000004	0.000040	1.632097	1.907719	1.843321	1.000000
2831000	283.100000	0.098686	8.141635	-152.319643	-144.178008	0.000004	0.000040	1.632339	1.910978	1.845831	1.000000
2833000	283.300000	0.101508	8.374446	-151.798098	-143.423652	0.000004	0.000040	1.651792	1.914112	1.853421	1.000000
2837000	283.700000	0.098946	8.163050	-150.616013	-142.452963	0.000004	0.000040	1.659766	1.914352	1.855957	1.000000
2839000	283.900000	0.104181	8.594932	-152.574938	-143.980007	0.000004	0.000040	1.649341	1.914358	1.852970	1.000000
2841000	284.100000	0.098650	8.138584	-152.776767	-144.638182	0.000004	0.000040	1.640424	1.914022	1.849437	1.000000
2843000	284.300000	0.099119	8.177311	-152.880965	-144.703655	0.000004	0.000040	1.643424	1.902441	1.844309	1.000000
2844000	284.400000	0.100194	8.265985	-151.832558	-143.566573	0.000004	0.000040	1.650983	1.899462	1.844962	1.000000
2845000	284.500000	0.096678	7.975966	-149.891674	-141.915708	0.000004	0.000040	1.655396	1.899585	1.846174	1.000000
2850000	285.000000	0.099186	8.182884	-148.969414	-140.786530	0.000004	0.000040	1.652673	1.906039	1.846517	1.000000
2853000	285.300000	0.101139	8.343952	-151.320667	-142.976714	0.000004	0.000040	1.646977	1.911776	1.848954	1.000000
2854000	285.400000	0.100887	8.323147	-152.003739	-143.680592	0.000004	0.000040	1.648481	1.924856	1.856400	1.000000
2855000	285.500000	0.098908	8.159938	-151.123427	-142.963489	0.000004	0.000040	1.644812	1.939329	1.862514	1.000000
2857000	285.700000	0.098683	8.141328	-148.622074	-140.480746	0.000004	0.000040	1.655960	1.953225	1.874815	1.000000
2858000	285.800000	0.102387	8.446900	-148.540117	-140.093216	0.000004	0.000040	1.658603	1.955174	1.876866	1.000000
2861000	286.100000	0.103384	8.529141	-148.992628	-140.463487	0.000004	0.000040	1.631190	1.941574	1.858263	1.000000
2863000	286.300000	0.102463	8.453169	-151.105844	-142.652675	0.000004	0.000040	1.651956	1.937037	1.863977	1.000000
2864000	286.400000	0.100549	8.295286	-152.369408	-144.074123	0.000004	0.000040	1.657850	1.936734	1.866774	1.000000
2865000	286.500000	0.099520	8.210423	-151.767280	-143.556857	0.000004	0.000040	1.660279	1.930948	1.864294	1.000000
2868000	286.800000	0.097696	8.059931	-153.156122	-145.096190	0.000004	0.000040	1.632167	1.917555	1.845976	1.000000
2869000	286.900000	0.102120	8.424913	-151.957066	-143.532154	0.000004	0.000040	1.634103	1.916071	1.846450	1.000000
2870000	287.000000	0.095497	7.878514	-151.083726	-143.205213	0.000004	0.000040	1.642971	1.916827	1.850460	1.000000
2872000	287.200000	0.100624	8.301475	-150.004599	-141.703123	0.000004	0.000040	1.658468	1.922299	1.860001	1.000000
2878000	287.800000	0.098822	8.152841	-153.182243	-145.029403	0.000004	0.000040	1.650034	1.910665	1.847881	1.000000
2879000	287.900000	0.100013	8.251034	-152.083105	-143.832071	0.000004	0.000040	1.649104	1.924988	1.856550	1.000000
2884000	288.400000	0.099451	8.204705	-150.977542	-142.772837	0.000004	0.000040	1.636718	1.937992	1.861244	1.000000
2891000	289.100000	0.099539	8.211955	-153.186891	-144.974936	0.000004	0.000040	1.667429	1.939952	1.872838	1.000000
2894000	289.400000	0.101249	8.353008	-150.998238	-142.645230	0.000004	0.000040	1.654728	1.907509	1.849876	1.000000
2897000	289.700000	0.100264	8.271784	-152.801045	-144.529261	0.000004	0.000040	1.649853	1.897061	1.841214	1.000000
2898000	289.800000	0.098974	8.165349	-153.037498	-144.872149	0.000004	0.000040	1.657635	1.900577	1.848062	1.000000
2899000	289.900000	0.098568	8.131842	-151.113669	-142.981827	0.000004	0.000040	1.657460	1.900969	1.850749	1.000000
2903000	290.300000	0.096275	7.942672	-150.798805	-142.856133	0.000004	0.000040	1.641853	1.896817	1.842582	1.000000
2905000	290.500000	0.100032	8.252679	-152.103190	-143.850512	0.000004	0.000040	1.644803	1.908358	1.851863	1.000000
2907000	290.700000	0.098958	8.164043	-152.593079	-144.429037	0.000004	0.000040	1.644851	1.900737	1.847255	1.000000
2908000	290.800000	0.102277	8.437888	-152.296877	-143.858989	0.000004	0.000040	1.643489	1.896655	1.843604	1.000000
2909000	290.900000	0.095762	7.900379	-151.537651	-143.637272	0.000004	0.000040	1.637149	1.901386	1.844255	1.000000
2910000	291.000000	0.103454	8.534990	-152.531229	-143.996239	0.000004	0.000040	1.645021	1.910324	1.852328	1.000000
2914000	291.400000	0.098339	8.112948	-149.693065	-141.580118	0.000004	0.000040	1.666641	1.925320	1.866207	1.000000
2925000	292.500000	0.096465	7.958387	-148.688383	-140.729996	0.000004	0.000040	1.650569	1.924155	1.861391	1.000000
2926000	292.600000	0.100278	8.272933	-148.260872	-139.987939	0.000004	0.000040	1.646221	1.928893	1.861952	1.000000
2927000	292.700000	0.101117	8.342129	-149.199026	-140.856897	0.000004	0.000040	1.639767	1.932210	1.860806	1.000000
2928000	292.800000	0.097854	8.072937	-149.306480	-141.233542	0.000004	0.000040	1.632415	1.931617	1.857096	1.000000
2929000	292.900000	0.102869	8.486671	-148.459538	-139.972867	0.000004	0.000040	1.632450	1.928747	1.854357	1.000000
2931000	293.100000	0.099476	8.206753	-152.072040	-143.865287	0.000004	0.000040	1.650086	1.928253	1.861688	1.000000
2936000	293.600000	0.099009	8.168209	-153.113446	-144.945237	0.000004	0.000040	1.640713	1.901647	1.841371	1.000000
2937000	293.700000	0.101841	8.401893	-152.341512	-143.939619	0.000004	0.000040	1.637322	1.899388	1.839963	1.000000
2938000	293.800000	0.100423	8.284894	-153.858373	-145.573479	0.000004	0.000040	1.638903	1.898362	1.841064	1.000000
2942000	294.200000	0.098593	8.133916	-150.918098	-142.784182	0.000004	0.000040	1.664261	1.891059	1.844996	1.000000
2944000	294.400000	0.096096	7.927946	-148.086411	-140.158465	0.000004	0.000040	1.646003	1.883086	1.832619	1.000000
2945000	294.500000	0.104573	8.627269	-149.032245	-140.404976	0.000004	0.000040	1.648656	1.880753	1.831641	1.000000
2946000	294.600000	0.100906	8.324767	-151.837074	-143.512307	0.000004	0.000040	1.656222	1.885166	1.837645	1.000000
2949000	294.900000	0.101835	8.401425	-153.458263	-145.056838	0.000004	0.000040	1.654940	1.899703	1.845192	1.000000
2950000	295.000000	0.100112	8.259227	-151.883169	-143.623941	0.000004	0.000040	1.654660	1.903272	1.846831	1.000000
2953000	295.300000	0.099551	8.212994	-150.538904	-142.325910	0.000004	0.000040	1.656871	1.917020	1.857984	1.000000
2956000	295.600000	0.099699	8.225171	-148.686092	-140.460921	0.000004	0.000040	1.639853	1.914502	1.850259	1.000000
2957000	295.700000	0.100646	8.303321	-150.317372	-142.014051	0.000004	0.000040	1.638899	1.900788	1.841208	1.000000
2962000	296.200000	0.099092	8.175087	-151.699672	-143.524585	0.000004	0.000040	1.646712	1.904167	1.846457	1.000000
2963000	296.300000	0.100986	8.331382	-152.600097	-144.268715	0.000004	0.000040	1.643279	1.905539	1.845316	1.000000
2967000	296.700000	0.096449	7.957020	-150.812915	-142.855895	0.000004	0.000040	1.632456	1.908966	1.843419	1.000000
2968000	296.800000	0.099076	8.173773	-150.475412	-142.301638	0.000004	0.000040	1.642625	1.913812	1.849607	1.000000
2971000	297.100000	0.099437	8.203542	-150.265396	-142.061855	0.000004	0.000040	1.663868	1.921682	1.859355	1.000000
2975000	297.500000	0.098615	8.135749	-152.360552	-144.224803	0.000004	0.000040	1.646494	1.904356	1.843465	1.000000
2977000	297.700000	0.098423	8.119861	-151.142677	-143.022816	0.000004	0.000040	1.646326	1.904634	1.844168	1.000000
2980000	298.000000	0.101465	8.370875	-151.697608	-143.326733	0.000004	0.000040	1.664595	1.890010	1.840333	1.000000
2988000	298.800000	0.100931	8.326797	-152.478235	-144.151438	0.000004	0.000040	1.657475	1.880613	1.829680	1.000000
2992000	299.200000	0.100450	8.287125	-151.011181	-142.724056	0.000004	0.000040	1.689557	1.906261	1.855669	1.000000
2994000	299.400000	0.102042	8.418426	-150.350464	-141.932038	0.000004	0.000040	1.670064	1.903578	1.847018	1.000000
2995000	299.500000	0.099375	8.198447	-150.963027	-142.764580	0.000004	0.000040	1.671738	1.897669	1.844072	1.000000
2996000	299.600000	0.101077	8.338854	-149.775189	-141.436335	0.000004	0.000040	1.676499	1.893427	1.843553	1.000000
2997000	299.700000	0.097280	8.025636	-148.888603	-140.862967	0.000004	0.000040	1.678272	1.893193	1.845100	1.000000
2999000	299.900000	0.100642	8.302964	-150.467828	-142.164863	0.000004	0.000040	1.658290	1.902332	1.845550	1.000000
